OBJECTID_1,OBJECTID,County,Contae,Local_Gove,Limistéar,Classifica,Cineál,Gaeltacht,Town_Class,ID,English_Na,Irish_Name,Foirm_Ghin,Alternativ,IG_E,IG_N,ITM_E,ITM_N,Irish_Vali,Legislatio,Validated_,Date_,Comment_,x,y
2197,2197,LOUTH,Lú,LOUTH, ,ED,T,N, ,147015,DROMIN,Droim Ing, , ,301781,289077,701710,789091,1,521,AMCM,1.16407E+12, ,701710.0001,789091.0001
2198,2198,LOUTH,Lú,LOUTH, ,ED,T,N, ,147016,DROMISKIN,Droim Ineasclainn, , ,304688,298766,704617,798778,1,521,AMCM,1.16407E+12, ,704617.0001,798778.0001
2199,2199,LOUTH,Lú,LOUTH, ,ED,T,N, ,147017,DRUMCAR,Droim Chora, , ,310090,291892,710017,791906,1,521,AMCM,1.16407E+12, ,710017.0001,791906.0001
2200,2200,LOUTH,Lú,LOUTH, ,ED,T,N, ,147018,DRUMMULLAGH,Droim Mullaigh, , ,312496,315193,712423,815202,1,521,AMCM,1.16407E+12, ,712423.0001,815202.0001
2201,2201,LOUTH,Lú,LOUTH, ,ED,T,N, ,147019,DUNDALK RURAL,Dún Dealgan (Tuath), , ,304301,309334,704230,809344,1,521,AMCM,1.16407E+12, ,704230.0001,809344.0001
2202,2202,LOUTH,Lú,LOUTH, ,ED,T,N, ,147020,DUNDALK No. 3 URBAN,Dún Dealgan (Uirbeach Uimh.3), , ,304200,306244,704129,806255,1,521,AMCM,1.16407E+12, ,704129.0001,806255.0001
2203,2203,LOUTH,Lú,LOUTH, ,ED,T,N, ,147021,DUNLEER,Dún Léire, , ,303221,286444,703150,786459,1,521,AMCM,1.16407E+12, ,703150.0001,786459.0001
2204,2204,LOUTH,Lú,LOUTH, ,ED,T,N, ,147022,DYSART,An Díseart, , ,311854,288788,711781,788802,1,521,AMCM,1.16407E+12, ,711781.0001,788802.0001
2205,2205,LOUTH,Lú,LOUTH, ,ED,T,N, ,147023,FAUGHART,Fochaird, , ,300776,312480,700706,812489,1,521,AMCM,1.16407E+12, ,700706.0001,812489.0001
2206,2206,LOUTH,Lú,LOUTH, ,ED,T,N, ,147024,GREENORE,An Grianfort, , ,321878,307477,721803,807487,1,521,AMCM,1.16407E+12, ,721803.0001,807487.0001
2207,2207,LOUTH,Lú,LOUTH, ,ED,T,N, ,147025,HAGGARDSTOWN,Baile Hagaird, , ,303479,302470,703408,802482,1,521,AMCM,1.16407E+12, ,703408.0001,802482.0001
2208,2208,LOUTH,Lú,LOUTH, ,ED,T,N, ,147026,JENKINSTOWN,Baile Sheinicín, , ,312558,309326,712485,809336,1,521,AMCM,1.16407E+12, ,712485.0001,809336.0001
2209,2209,LOUTH,Lú,LOUTH, ,ED,T,N, ,147027,KILLANNY,Cill Eanaigh, , ,289582,301324,689514,801336,1,521,AMCM,1.16407E+12, ,689514.0001,801336.0001
2210,2210,LOUTH,Lú,LOUTH, ,ED,T,N, ,147028,LOUTH,Cluain Cearbán, , ,295075,300949,695006,800961,1,521,AMCM,1.16407E+12, ,695006.0001,800961.0001
2211,2211,LOUTH,Lú,LOUTH, ,ED,T,N, ,147029,MANSFIELDSTOWN,Baile Mhic Mháirtín, , ,300161,296085,700091,796098,1,521,AMCM,1.16407E+12, ,700091.0001,796098.0001
2212,2212,LOUTH,Lú,LOUTH, ,ED,T,N, ,147030,MONASTERBOICE,Mainistir Bhuithe, , ,302528,279368,702457,779385,1,521,AMCM,1.16407E+12, ,702457.0001,779385.0001
2213,2213,LOUTH,Lú,LOUTH, ,ED,T,N, ,147031,MULLARY,Mol Áirí, , ,306191,283863,706119,783879,1,521,AMCM,1.16407E+12, ,706119.0001,783879.0001
2214,2214,LOUTH,Lú,LOUTH, ,ED,T,N, ,147032,RATHCOR,An Ráth Corr, , ,316288,309028,716214,809038,1,521,AMCM,1.16407E+12, ,716214.0001,809038.0001
2215,2215,LOUTH,Lú,LOUTH, ,ED,T,N, ,147033,RAVENSDALE,Gleann na bhFiach, , ,309223,314081,709151,814090,1,521,AMCM,1.16407E+12, ,709151.0001,814090.0001
2216,2216,LOUTH,Lú,LOUTH, ,ED,T,N, ,147034,WEST GATE,Tobar Scoilbín, , ,308810,274824,708738,774842,1,521,AMCM,1.16407E+12, ,708738.0001,774842.0001
2217,2217,LOUTH,Lú,LOUTH, ,ED,T,N, ,147035,St. PETER'S,Toghroinn Pheadair, , ,304790,278293,704718,778310,1,521,AMCM,1.16407E+12, ,704718.0001,778310.0001
2218,2218,LOUTH,Lú,LOUTH, ,ED,T,N, ,147036,STABANNAN,Tigh Beannáin, , ,301009,291786,700938,791800,1,521,AMCM,1.16407E+12, ,700938.0001,791800.0001
2219,2219,LOUTH,Lú,LOUTH, ,ED,T,N, ,147037,TALLANSTOWN,Baile an Tallúnaigh, , ,293143,296970,693074,796983,1,521,AMCM,1.16407E+12, ,693074.0001,796983.0001
2220,2220,LOUTH,Lú,LOUTH, ,ED,T,N, ,147038,TERMONFECKIN,Tearmann Feichín, , ,312818,281366,712745,781382,1,521,AMCM,1.16407E+12, ,712745.0001,781382.0001
2221,2221,LOUTH,Lú,LOUTH, ,ED,T,N, ,147039,St. LAWRENCE GATE, , , ,309535,274506,709462,774524,1,521,AMCM,1.16407E+12, ,709462.0001,774524.0001
2222,2222,LOUTH,Lú,LOUTH, ,ED,T,N, ,147040,DUNDALK No. 1 URBAN,Dún Dealgan (Uirbeach Uimh.1), , ,304399,307509,704328,807520,1,521,AMCM,1.16407E+12, ,704328.0001,807520.0001
2223,2223,LOUTH,Lú,LOUTH, ,ED,T,N, ,147041,DUNDALK No. 2 URBAN,Dún Dealgan (Uirbeach Uimh.2), , ,305161,308206,705090,808216,1,521,AMCM,1.16407E+12, ,705090.0001,808216.0001
2224,2224,LOUTH,Lú,LOUTH, ,ED,T,N, ,147042,DUNDALK No. 4 URBAN,Dún Dealgan (Uirbeach Uimh.4), , ,305484,307064,705413,807075,1,521,AMCM,1.16407E+12, ,705413.0001,807075.0001
2225,2225,LOUTH,Lú,LOUTH, ,ED,T,N, ,147043,St. MARY'S (PART),Toghroinn Mhuire (cuid), , ,307314,273899,707242,773917,1,521,AMCM,1.16407E+12, ,707242.0001,773917.0001
2226,2226,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157001,ACHILL,Acaill, , ,70060,305204,470039,805216,2,872,FJF,1.16787E+12, ,470039.0001,805216.0001
2227,2227,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157002,ADDERGOOLE,Eadargúil, , ,114400,308187,514370,808198,0,0,Fiontar,0, ,514370.0001,808198.0001
2228,2228,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157003,AGHAGOWER NORTH,Achadh Ghobhair Thuaidh, , ,102955,281489,502927,781506,0,0,Fiontar,0, ,502927.0001,781506.0001
2229,2229,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157004,AGHAGOWER SOUTH,Achadh Ghobhair Theas, , ,104382,278410,504354,778428,0,0,Fiontar,0, ,504354.0001,778428.0001
2230,2230,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157005,AGHAMORE,Achadh Mór, , ,145990,286858,545953,786874,0,0,Fiontar,0, ,545953.0001,786874.0001
2231,2231,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157006,AILLEMORE,An Aill Mhór, , ,76030,275015,476008,775034,0,0,Fiontar,0, ,476008.0001,775034.0001
2232,2232,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157007,AN GEATA MOR THEAS,An Geata Mór Theas, , ,62953,324309,462934,824317,2,872,FJF,1.16787E+12, ,462934.0001,824317.0001
2233,2233,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157008,AN GEATA MOR THUAIDH,An Geata Mór Thuaidh, , ,66458,335367,466438,835373,2,872,FJF,1.16787E+12, ,466438.0001,835373.0001
2234,2234,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157009,ARDAGH,Ardach, , ,116571,318876,516540,818885,0,0,Fiontar,0, ,516540.0001,818885.0001
2235,2235,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157010,ARDNAREE NORTH,Ard na Ria Thuaidh, , ,127367,320645,527334,820654,0,0,Fiontar,0, ,527334.0001,820654.0001
2236,2236,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157011,ARDNAREE SOUTH RURAL,Ard na Ria Theas (Tuath), , ,125720,317377,525687,817386,0,0,Fiontar,0, ,525687.0001,817386.0001
2237,2237,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157012,ATTYMASS EAST,Áth Tí an Mheasaigh Thoir, , ,129313,312056,529279,812067,0,0,Fiontar,0, ,529279.0001,812067.0001
2238,2238,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157013,ATTYMASS WEST,Áth Tí an Mheasaigh Thiar, , ,126934,310190,526901,810201,0,0,Fiontar,0, ,526901.0001,810201.0001
2239,2239,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157014,BALLA,Balla, , ,126125,285699,526092,785715,0,0,Fiontar,0, ,526092.0001,785715.0001
2240,2240,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157015,BALLINA RURAL,Béal an Átha (Tuath), , ,121288,320493,521256,820502,0,0,Fiontar,0, ,521256.0001,820502.0001
2241,2241,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157016,BALLINA URBAN,Béal an Átha (Uirbeach), , ,123795,319606,523763,819615,0,0,Fiontar,0, ,523763.0001,819615.0001
2242,2242,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157017,BALLINAFAD,Béal an Átha Fada, , ,122472,283068,522440,783085,0,0,Fiontar,0, ,522440.0001,783085.0001
2243,2243,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157018,BALLINAMORE,Béal an Átha Móir, , ,129770,287424,529736,787440,0,0,Fiontar,0, ,529736.0001,787440.0001
2244,2244,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157019,BALLINCHALLA,Baile an Chalaidh, , ,104041,264903,504013,764924,2,872,FJF,1.16787E+12, ,504013.0001,764924.0001
2245,2245,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157020,BALLINDINE,Baile an Daighin, , ,137331,270422,537295,770441,0,0,Fiontar,0, ,537295.0001,770441.0001
2246,2246,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157021,BALLINROBE,Baile an Róba, , ,117016,265596,516985,765617,0,0,Fiontar,0, ,516985.0001,765617.0001
2247,2247,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157022,BALLYCASTLE,Baile an Chaisil, , ,108912,337226,508883,837231,0,0,Fiontar,0, ,508883.0001,837231.0001
2248,2248,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157023,BALLYCROY NORTH,Baile Chruaich Thuaidh, , ,81939,313027,481915,813038,0,0,Fiontar,0, ,481915.0001,813038.0001
2249,2249,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157024,BALLYCROY SOUTH,Baile Chruaich Theas, , ,85132,305977,485108,805989,0,0,Fiontar,0, ,485108.0001,805989.0001
2250,2250,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157025,BALLYHAUNIS,Béal Átha hAmhnais, , ,148338,278006,548300,778024,0,0,Fiontar,0, ,548300.0001,778024.0001
2251,2251,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157026,BALLYHEAN,Béal Átha hÉin, , ,115527,282295,515496,782312,0,0,Fiontar,0, ,515496.0001,782312.0001
2252,2252,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157027,BALLYHOWLY,Bealach an Chabhlaigh, , ,137340,280841,537305,780858,0,0,Fiontar,0, ,537305.0001,780858.0001
2253,2253,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157028,BALLYNAGORAHER,Baile Mhic Fhearchair, , ,110747,304202,510717,804214,0,0,Fiontar,0, ,510717.0001,804214.0001
2254,2254,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157029,BALLYOVEY,Baile Óbha, , ,107789,272975,507760,772994,2,872,FJF,1.16787E+12, ,507760.0001,772994.0001
2255,2255,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157030,BALLYSAKEERY,Baile Easa Caoire, , ,122243,325476,522211,825484,0,0,Fiontar,0, ,522211.0001,825484.0001
2256,2256,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157031,BANGOR,Baingear, , ,84924,320764,484900,820773,0,0,Fiontar,0, ,484900.0001,820773.0001
2257,2257,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157032,BARROOSKY,Barr Rúscaí, , ,92829,333229,492803,833235,2,872,FJF,1.16787E+12, ,492803.0001,833235.0001
2258,2258,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157033,BEKAN,Béacán, , ,143976,280265,543939,780282,0,0,Fiontar,0, ,543939.0001,780282.0001
2259,2259,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157034,BELDERGMORE,Béal Deirg Mór, , ,100800,337062,500773,837067,2,872,FJF,1.16787E+12, ,500773.0001,837067.0001
2260,2260,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157035,BELLAVARY,Béal Átha Bhearaigh, , ,125129,293754,525096,793769,0,0,Fiontar,0, ,525096.0001,793769.0001
2261,2261,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157036,BELMULLET,Béal an Mhuirthead, , ,71196,336686,471175,836691,2,872,FJF,1.16787E+12, ,471175.0001,836691.0001
2262,2262,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157037,BOHOLA,Both Chomhla, , ,129722,295654,529688,795668,0,0,Fiontar,0, ,529688.0001,795668.0001
2263,2263,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157038,BRACKLOON,Breac-chluain, , ,138867,294975,538831,794989,0,0,Fiontar,0, ,538831.0001,794989.0001
2264,2264,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157039,BREAGHWY,Bréachmhaigh, , ,118385,286543,518354,786559,0,0,Fiontar,0, ,518354.0001,786559.0001
2265,2265,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157040,BUNAVEELA,Bun an Mhíle, , ,98072,310808,498045,810819,0,0,Fiontar,0, ,498045.0001,810819.0001
2266,2266,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157041,BUNDORRAGHA,Bun Dorcha, , ,81731,266622,481707,766643,0,0,Fiontar,0, ,481707.0001,766643.0001
2267,2267,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157042,BURREN,Boirinn, , ,111917,295427,511887,795441,0,0,Fiontar,0, ,511887.0001,795441.0001
2268,2268,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157043,BURRISCARRA,Buiríos Ceara, , ,118972,275027,518940,775046,0,0,Fiontar,0, ,518940.0001,775046.0001
2269,2269,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157044,CALLOW,An Caladh, , ,132523,305756,532489,805768,0,0,Fiontar,0, ,532489.0001,805768.0001
2270,2270,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157045,CAPPAGHDUFF,An Cheapaigh Dhuibh, , ,105656,268882,505627,768902,2,872,FJF,1.16787E+12, ,505627.0001,768902.0001
2271,2271,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157046,CARAUN,An Cárán, , ,137965,274235,537929,774254,0,0,Fiontar,0, ,537929.0001,774254.0001
2272,2272,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157047,CARROWMORE,An Cheathrú Mhór, , ,120248,314184,520216,814194,0,0,Fiontar,0, ,520216.0001,814194.0001
2273,2273,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157048,CASTLEBAR RURAL,Caisleán an Bharraigh (Tuath), , ,113172,292237,513142,792252,0,0,Fiontar,0, ,513142.0001,792252.0001
2274,2274,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157049,CASTLEBAR URBAN,Caisleán an Bharraigh (Uirbeach), , ,113855,290184,513825,790199,0,0,Fiontar,0, ,513825.0001,790199.0001
2275,2275,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157050,CLARE ISLAND,Cliara, , ,67869,285538,467848,785555,0,0,Fiontar,0, ,467848.0001,785555.0001
2276,2276,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157051,CLAREMORRIS,Clár Chlainne Mhuiris, , ,133508,276514,533473,776532,0,0,Fiontar,0, ,533473.0001,776532.0001
2277,2277,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157052,CLOGHER,An Clochar, , ,118666,279594,518635,779612,0,0,Fiontar,0, ,518635.0001,779612.0001
2278,2278,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157053,CLOGHER,An Clochar, , ,103409,286787,503381,786803,0,0,Fiontar,0, ,503381.0001,786803.0001
2279,2279,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157054,CLOGHERMORE,An Clochar Mór, , ,126869,274420,526836,774439,0,0,Fiontar,0, ,526836.0001,774439.0001
2280,2280,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157055,CLOONKEEN,Cluain Caoin, , ,111667,285376,511637,785392,0,0,Fiontar,0, ,511637.0001,785392.0001
2281,2281,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157056,CLOONMORE,Cluain Mór, , ,152781,303037,552742,803049,0,0,Fiontar,0, ,552742.0001,803049.0001
2282,2282,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157057,CONG,Conga, , ,116056,256548,516025,756571,0,0,Fiontar,0, ,516025.0001,756571.0001
2283,2283,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157058,COOLNAHA,Cúil na hÁtha, , ,149903,285438,549865,785454,0,0,Fiontar,0, ,549865.0001,785454.0001
2284,2284,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157059,COONARD,An Cuan Ard, , ,129253,269409,529219,769429,0,0,Fiontar,0, ,529219.0001,769429.0001
2285,2285,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157060,CORRAUN ACHILL,An Corrán, , ,76647,296936,476624,796950,2,872,FJF,1.16787E+12, ,476624.0001,796950.0001
2286,2286,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157061,COURSE,An Barr Garbh, , ,151139,275205,551101,775223,0,0,Fiontar,0, ,551101.0001,775223.0001
2287,2287,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157062,CROAGHMOYLE,An Chruach Mhaol, , ,108309,297196,508280,797210,0,0,Fiontar,0, ,508280.0001,797210.0001
2288,2288,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157063,CROAGHPATRICK,Cruach Phádraig, , ,92118,280208,492092,780226,0,0,Fiontar,0, ,492092.0001,780226.0001
2289,2289,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157064,CROSSBOYNE, , , ,132955,271384,532920,771403,0,0, ,0, ,532920.0001,771403.0001
2290,2290,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157065,CROSSMOLINA NORTH,Crois Mhaoilíona Thuaidh, , ,111630,319733,511600,819742,0,0,Fiontar,0, ,511600.0001,819742.0001
2291,2291,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157066,CROSSMOLINA SOUTH,Crois Mhaoilíona Theas, , ,113683,314011,513653,814021,0,0,Fiontar,0, ,513653.0001,814021.0001
2292,2292,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157067,CUILDOO,An Choill Dubh, , ,135187,303675,535152,803687,0,0,Fiontar,0, ,535152.0001,803687.0001
2293,2293,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157068,CULNACLEHA,Coill na Cleithe, , ,143790,273182,543753,773201,0,0,Fiontar,0, ,543753.0001,773201.0001
2294,2294,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157069,DALGAN, , , ,128145,256139,528111,756162,0,0, ,0, ,528111.0001,756162.0001
2295,2295,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157070,DEEL,An Daoil, , ,108033,317276,508004,817286,0,0,Fiontar,0, ,508004.0001,817286.0001
2296,2296,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157071,DERRY,An Doire, , ,102866,314464,502838,814474,0,0,Fiontar,0, ,502838.0001,814474.0001
2297,2297,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157072,DERRYLOUGHAN,Doire Locháin, , ,97546,292517,497519,792532,0,0,Fiontar,0, ,497519.0001,792532.0001
2298,2298,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157073,DOOCASTLE,Caisleán an Dumha, , ,158783,304540,558743,804552,0,0,Fiontar,0, ,558743.0001,804552.0001
2299,2299,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157074,DOOEGA,Dumha Éige, , ,68833,298871,468812,798885,2,872,FJF,1.16787E+12, ,468812.0001,798885.0001
2300,2300,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157075,DRUMMIN,An Dromainn, , ,90801,272734,490775,772753,0,0,Fiontar,0, ,490775.0001,772753.0001
2301,2301,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157076,EMLAGH,Imleach, , ,78580,278446,478557,778464,0,0,Fiontar,0, ,478557.0001,778464.0001
2302,2302,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157077,ERRIFF,Oireamh, , ,94575,266299,494549,766320,0,0,Fiontar,0, ,494549.0001,766320.0001
2303,2303,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157078,FORTLAND,Ráth na hUamhan, , ,115608,322538,515577,822546,0,0,Fiontar,0, ,515577.0001,822546.0001
2304,2304,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157079,GARRYMORE,An Garraí Mór, , ,132674,266378,532639,766398,0,0,Fiontar,0, ,532639.0001,766398.0001
2305,2305,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157080,GLENAMOY,Gleann na Muaidhe, , ,87677,331321,487652,831328,2,872,FJF,1.16787E+12, ,487652.0001,831328.0001
2306,2306,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157081,GLENCASTLE,Gleann Chaisil, , ,76402,326736,476380,826744,2,872,FJF,1.16787E+12, ,476380.0001,826744.0001
2307,2307,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157082,GLENCO,Gleann Có, , ,91800,318256,491774,818265,0,0,Fiontar,0, ,491774.0001,818265.0001
2308,2308,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157083,GLENHEST,Gleann Hoiste, , ,104854,301532,504826,801545,0,0,Fiontar,0, ,504826.0001,801545.0001
2309,2309,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157084,GOOLAMORE,Guala Mhór, , ,79863,322925,479840,822933,2,872,FJF,1.16787E+12, ,479840.0001,822933.0001
2310,2310,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157085,HOLLYMOUNT,Maolla, , ,123353,267384,523320,767404,0,0,Fiontar,0, ,523320.0001,767404.0001
2311,2311,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157086,HOUNDSWOOD,Coill Madra, , ,119667,253383,519635,753406,0,0,Fiontar,0, ,519635.0001,753406.0001
2312,2312,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157087,ISLANDEADY,Oileán Éadaí, , ,106412,289333,506383,789349,0,0,Fiontar,0, ,506383.0001,789349.0001
2313,2313,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157088,KILBEAGH,Cill Bheitheach, , ,149756,298842,549718,798855,0,0,Fiontar,0, ,549718.0001,798855.0001
2314,2314,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157089,KILCOLMAN,Cill Cholmáin, , ,132149,280602,532115,780619,0,0,Fiontar,0, ,532115.0001,780619.0001
2315,2315,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157090,KILCOMMON,Cill Chomáin, , ,129702,263347,529668,763368,0,0,Fiontar,0, ,529668.0001,763368.0001
2316,2316,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157091,KILFIAN EAST,Cill Aodháin Thoir, , ,111604,328176,511574,828183,0,0,Fiontar,0, ,511574.0001,828183.0001
2317,2317,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157092,KILFIAN SOUTH,Cill Aodháin Theas, , ,104589,323459,504561,823467,0,0,Fiontar,0, ,504561.0001,823467.0001
2318,2318,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157093,KILFIAN WEST,Cill Aodháin Thiar, , ,104337,329985,504309,829992,0,0,Fiontar,0, ,504309.0001,829992.0001
2319,2319,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157094,KILGARVAN,Cill na nGarbhán, , ,133320,319472,533286,819481,0,0,Fiontar,0, ,533286.0001,819481.0001
2320,2320,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157095,KILGEEVER,Cill Ghaobhair, , ,82938,272883,482914,772902,0,0,Fiontar,0, ,482914.0001,772902.0001
2321,2321,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157096,KILKELLY,Cill Cheallaigh, , ,142228,290276,542192,790291,0,0,Fiontar,0, ,542192.0001,790291.0001
2322,2322,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157097,KILLALA,Cill Ala, , ,116647,329799,516616,829806,0,0,Fiontar,0, ,516616.0001,829806.0001
2323,2323,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157098,KILLAVALLY,Coill an Bhaile, , ,110815,280376,510785,780393,0,0,Fiontar,0, ,510785.0001,780393.0001
2324,2324,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157099,KILLEDAN,Cill Liadáin, , ,134237,292367,534202,792382,0,0,Fiontar,0, ,534202.0001,792382.0001
2325,2325,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157100,KILMACLASSER,Cill Mhic Laisre, , ,103001,291368,502973,791383,0,0,Fiontar,0, ,502973.0001,791383.0001
2326,2326,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157101,KILMAINE,Cill Mheáin, , ,125314,261307,525281,761328,0,0,Fiontar,0, ,525281.0001,761328.0001
2327,2327,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157102,KILMEENA,Cill Mhíona, , ,96362,287154,496335,787170,0,0,Fiontar,0, ,496335.0001,787170.0001
2328,2328,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157103,KILMOVEE,Cill Mobhí, , ,153889,294827,553850,794841,0,0,Fiontar,0, ,553850.0001,794841.0001
2329,2329,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157104,KILSALLAGH, , , ,87138,279422,487113,779440,0,0, ,0, ,487113.0001,779440.0001
2330,2330,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157105,KILTAMAGH,Coillte Mach, , ,135582,288593,535547,788609,0,0,Fiontar,0, ,535547.0001,788609.0001
2331,2331,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157106,KILVINE,Cill Mhiáin, , ,142163,268676,542126,768696,0,0,Fiontar,0, ,542126.0001,768696.0001
2332,2332,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157107,KNAPPAGH,An Chnapach, , ,98608,279327,498581,779345,0,0,Fiontar,0, ,498581.0001,779345.0001
2333,2333,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157108,KNOCK NORTH,Cnoc Mhuire Thuaidh, , ,138336,286410,538300,786426,0,0,Fiontar,0, ,538300.0001,786426.0001
2334,2334,MAYO,Maigh Eo,MAYO, ,ED,T,N, ,157109,KNOCK SOUTH,Cnoc Mhuire Theas, , ,141068,281952,541032,781969,0,0,Fiontar,0, ,541032.0001,781969.0001
2335,2335,MAYO,Maigh Eo,MAYO, ,ED,T,Y, ,157110,KNOCKADAFF,Cnoc an Daimh, , ,83005,342451,482981,842455,2,872,FJF,1.16787E+12, ,482981.0001,842455.0001
